iter	RMSE
235	0.05673329518
236	0.0567301111
237	0.0567274362
238	0.05672389507
239	0.05672089456
240	0.05671846702
241	0.05671505025
242	0.05671233982
243	0.05670998951
244	0.05670723725
245	0.05670487494
246	0.05670277415
247	0.05669952261
248	0.05669737397
249	0.05669514806
250	0.05669220621
251	0.05668960091
252	0.05668759347
253	0.05668542194
254	0.05668379999
255	0.05668073858
256	0.05667783375
257	0.05667538832
258	0.05667239871
259	0.05667003994
260	0.05666831177
261	0.05666644351
262	0.05666427337
263	0.05666207745
264	0.05665995373
265	0.05665865301
266	0.05665611628
267	0.05665413488
268	0.05665200267
269	0.05665017434
270	0.05664841898
271	0.05664720683
272	0.05664561023
273	0.05664434591
274	0.05664312315
275	0.05664128968
276	0.05663985373
277	0.05663834835
278	0.05663647805
279	0.05663449017
280	0.05663169332
281	0.05662928182
282	0.05662757445
283	0.05662591959
284	0.05662413936
285	0.05662250736
286	0.05662031011
287	0.056618338
288	0.05661639083
289	0.05661438776
290	0.05661118269
291	0.056608946
292	0.0566070227
293	0.056605365
294	0.05660233931
295	0.05660072837
296	0.05659958896
297	0.05659835857
298	0.0565967958
299	0.0565945555
300	0.05659325457
301	0.05659183203
302	0.05659015121
303	0.05658758568
304	0.05658599031
305	0.0565842668
306	0.05658280389
307	0.05658146481
308	0.05658025031
309	0.05657850881
310	0.05657718937
311	0.05657572398
312	0.05657452958
313	0.05657296998
314	0.05657164037
315	0.05657006706
316	0.05656782657
317	0.05656681426
318	0.05656557367
319	0.05656478848
320	0.05656310015
321	0.05656219905
322	0.05656090821
323	0.05655892849
324	0.05655696794
325	0.05655586173
326	0.05655436601
327	0.05655348265
328	0.05655239188
329	0.05655040629
330	0.05654851674
331	0.05654735133
332	0.05654648836
333	0.05654538498
334	0.05654412473
335	0.05654306927
336	0.05654141183
337	0.05653968655
338	0.05653827574
339	0.05653681577
340	0.05653581646
341	0.05653480686
342	0.05653377866
343	0.05653197905
344	0.05653095634
345	0.05652963469
346	0.05652806342
347	0.05652721644
348	0.05652484846
349	0.05652372061
350	0.05652264802
351	0.05652182868
352	0.05651967519
353	0.05651879267
354	0.05651789654
355	0.05651669739
356	0.05651612616
357	0.0565146903
358	0.05651403562
359	0.05651331394
360	0.0565116921
361	0.056510036
362	0.056508664
363	0.05650767551
364	0.05650595595
365	0.05650495459
366	0.05650377344
367	0.05650256992
368	0.05650150519
369	0.05650052843
370	0.05650002196
371	0.05649850173
372	0.05649736118
373	0.05649616345
374	0.05649497942
375	0.05649368505
376	0.0564928951
377	0.05649120699
378	0.0564904408
379	0.05648964531
380	0.05648788661
381	0.05648673402
382	0.05648518772
383	0.0564840239
384	0.05648274926
385	0.05648156111
386	0.05648021923
387	0.05647892768
388	0.05647790808
389	0.05647649248
390	0.05647562337
391	0.05647387504
392	0.05647326156
393	0.05647222246
394	0.05647153263
395	0.05647039294
396	0.05646927313
397	0.0564684346
398	0.05646680847
399	0.05646606759
400	0.05646440456
401	0.05646315419
402	0.05646236559
403	0.05646154155
404	0.05646098787
405	0.05645990244
406	0.05645883062
407	0.05645701506
408	0.05645642825
409	0.05645551718
410	0.05645460134
411	0.0564536877
412	0.0564529679
413	0.05645203228
414	0.05645061715
415	0.05644993449
416	0.05644900577
417	0.05644788607
418	0.0564469538
419	0.0564461399
420	0.05644491555
421	0.05644376701
422	0.0564428828
423	0.05644212654
424	0.0564411159
425	0.05644045169
426	0.0564397833
427	0.0564392606
428	0.05643855246
429	0.05643711139
430	0.0564364079
431	0.05643577957
432	0.05643501459
433	0.05643434429
434	0.05643347015
435	0.0564328787
436	0.05643179344
437	0.05643049314
438	0.05642977599
439	0.0564282938
440	0.05642754145
441	0.056425504
442	0.05642436832
443	0.05642349687
444	0.05642204241
445	0.05642015282
446	0.05641932944
447	0.05641780476
448	0.05641671822
449	0.05641593932
450	0.05641448973
451	0.05641397394
452	0.05641293248
453	0.05641251993
454	0.0564115177
455	0.05641112279
456	0.05641032522
457	0.05640967993
458	0.05640817255
459	0.05640731872
460	0.05640593148
461	0.05640485265
462	0.05640386506
463	0.05640259842
464	0.0564019624
465	0.05640020209
466	0.0563993593
467	0.05639844091
468	0.0563974862
469	0.056396642
470	0.05639607582
471	0.05639556901
472	0.05639497742
473	0.05639421561
474	0.05639324558
475	0.05639240276
476	0.05639148565
477	0.05639043253
478	0.05638972191
479	0.056388943
480	0.05638812076
481	0.05638764443
482	0.05638676796
483	0.05638588375
484	0.05638443449
485	0.05638361051
486	0.05638262722
487	0.05638184371
488	0.05638092262
489	0.05637988028
490	0.05637917608
491	0.05637845362
492	0.05637737412
493	0.05637614939
494	0.05637505646
495	0.05637392383
496	0.05637244933
497	0.05637076436
498	0.05636990712
499	0.05636892206
500	0.05636817888
501	0.05636756635
502	0.05636652388
503	0.0563656607
504	0.05636499287
505	0.0563640857
506	0.0563626205
507	0.05636195977
508	0.05636120167
509	0.05636032372
510	0.05635970171
511	0.05635899662
512	0.05635828598
513	0.05635762616
514	0.05635727777
515	0.05635642352
516	0.05635578108
517	0.0563547916
518	0.05635269108
519	0.05635200327
520	0.05635082888
521	0.05634996287
522	0.0563493159
523	0.05634857599
524	0.05634813115
525	0.05634746423
526	0.05634671114
527	0.0563455856
528	0.05634481123
529	0.05634407951
530	0.05634315818
531	0.0563421442
532	0.05634160722
533	0.05634055141
534	0.0563397092
535	0.05633910996
536	0.05633795486
537	0.05633683103
538	0.05633615633
539	0.05633502174
540	0.05633410359
541	0.05633347858
542	0.05633258177
543	0.05633207537
544	0.05633143159
545	0.05633058111
546	0.05632992607
547	0.05632929985
548	0.05632855452
549	0.05632806683
550	0.05632691395
551	0.05632647056
552	0.0563258832
553	0.05632540516
554	0.05632453783
555	0.05632262584
556	0.05632225466
557	0.05632180496
558	0.05632097352
559	0.05631999337
560	0.0563190475
561	0.05631787246
562	0.05631751185
563	0.05631665996
564	0.05631590187
565	0.05631489704
566	0.05631403162
567	0.05631349709
568	0.05631200391
569	0.05631135266
570	0.05631044674
571	0.0563097015
572	0.05630906201
573	0.05630837375
574	0.05630783889
575	0.05630713233
576	0.05630669643
577	0.05630572238
578	0.05630499729
579	0.05630449494
580	0.05630358099
581	0.05630233194
582	0.05630131004
583	0.05630062295
584	0.05629989645
585	0.05629910596
586	0.05629797478
587	0.056297491
588	0.05629641892
589	0.05629560785
590	0.05629465459
591	0.05629394311
592	0.05629298778
593	0.05629236389
594	0.05629140646
595	0.05629050904
596	0.05628985774
597	0.05628914044
598	0.05628838527
599	0.05628755359
600	0.05628694333
601	0.05628634642
602	0.0562857822
603	0.05628521963
604	0.05628465444
605	0.05628414573
606	0.05628349159
607	0.05628269675
608	0.05628210111
609	0.05628142625
610	0.05628012837
611	0.05627936742
612	0.05627865596
613	0.05627803502
614	0.05627706093
615	0.0562764307
616	0.05627571301
617	0.05627438467
618	0.05627388537
619	0.05627294884
620	0.05627233066
621	0.0562713356
622	0.05627073969
623	0.05627001751
624	0.05626913034
625	0.05626845043
626	0.05626746285
627	0.0562668431
628	0.05626607513
629	0.05626527657
630	0.05626443214
631	0.05626372175
632	0.05626295749
633	0.05626227503
634	0.05626167227
635	0.05626086672
636	0.05626011793
637	0.05625928814
638	0.05625881699
639	0.05625830422
640	0.05625770329
641	0.05625709393
642	0.05625629746
643	0.05625570054
644	0.05625520382
645	0.05625439182
646	0.05625338972
647	0.05625291621
648	0.05625209963
649	0.05625142661
650	0.05625080995
651	0.05625040798
652	0.05624963396
653	0.05624886017
654	0.05624793524
655	0.05624719504
656	0.05624619432
657	0.05624537695
658	0.05624473378
659	0.05624392198
660	0.05624316782
661	0.05624230526
662	0.05624149219
663	0.05624099395
664	0.05624012536
665	0.05623923841
666	0.05623881822
667	0.05623787067
668	0.05623724241
669	0.0562366062
670	0.05623583682
671	0.05623486235
672	0.05623420549
673	0.0562334353
674	0.05623292472
675	0.0562318592
676	0.05623114315
677	0.0562306299
678	0.0562301334
679	0.05622930101
680	0.05622876681
681	0.05622811007
682	0.05622730087
683	0.05622662028
684	0.05622593744
685	0.05622532679
686	0.05622431778
687	0.05622344805
688	0.05622283966
689	0.0562222229
690	0.05622146011
691	0.05622075877
692	0.05622034744
693	0.05621967196
694	0.05621892821
695	0.05621814096
696	0.05621766061
697	0.05621707483
698	0.05621591673
699	0.05621483168
700	0.05621407399
701	0.05621346564
702	0.05621288968
703	0.05621218289
704	0.05621155017
705	0.05621072421
706	0.05620965066
707	0.05620902638
708	0.05620863268
709	0.05620786435
710	0.05620730766
711	0.05620667214
712	0.05620600287
713	0.05620530378
714	0.05620482421
715	0.05620424086
716	0.05620360012
717	0.05620330527
718	0.0562023269
719	0.05620144828
720	0.05620087753
721	0.05620036829
722	0.05619914563
723	0.05619866503
724	0.05619779682
725	0.05619725851
726	0.05619674106
727	0.05619623523
728	0.05619592388
729	0.05619537338
730	0.05619495713
731	0.05619424136
732	0.05619363932
733	0.05619261692
734	0.05619191494
735	0.05619117598
736	0.05619056616
737	0.05619015425
738	0.05618948983
739	0.05618883451
740	0.05618809559
741	0.05618756061
742	0.0561870843
743	0.05618661147
744	0.05618612549
745	0.05618568878
746	0.05618486208
747	0.05618398585
748	0.05618357106
749	0.05618305466
750	0.05618234535
751	0.05618193724
752	0.05618142164
753	0.05618084156
754	0.05618041172
755	0.05617990159
756	0.05617943393
757	0.0561787557
758	0.0561779311
759	0.05617727829
760	0.05617652137
761	0.05617589164
762	0.05617527351
763	0.05617466505
764	0.05617408214
765	0.05617363328
766	0.05617322891
767	0.05617212133
768	0.05617164699
769	0.05617100797
770	0.056170591
771	0.05616981195
772	0.0561692164
773	0.05616856197
774	0.05616786438
775	0.05616733318
776	0.05616679589
777	0.05616633125
778	0.05616584652
779	0.05616526812
780	0.05616465185
781	0.05616421817
782	0.05616356194
783	0.05616297633
784	0.05616244808
785	0.05616193923
786	0.05616131168
787	0.05616071995
788	0.0561600792
789	0.05615927367
790	0.05615846759
791	0.05615810771
792	0.05615749752
793	0.05615708488
794	0.05615610267
795	0.0561555827
796	0.05615508897
797	0.05615449379
798	0.05615394647
799	0.05615330313
800	0.05615273584
801	0.05615176538
802	0.05615068276
803	0.05615013171
804	0.05614943947
805	0.05614867619
806	0.05614822883
807	0.05614723711
808	0.05614671344
809	0.0561463098
810	0.05614570615
811	0.05614514858
812	0.05614478354
813	0.05614433931
814	0.05614389011
815	0.05614308641
816	0.05614256559
817	0.05614190881
818	0.05614130735
819	0.05614074553
820	0.05614013756
821	0.05613956819
822	0.05613906678
823	0.05613854813
824	0.05613803761
825	0.05613741658
826	0.05613700997
827	0.0561365698
828	0.05613592766
829	0.05613543876
830	0.05613502613
831	0.05613456976
832	0.05613401062
833	0.05613331702
834	0.05613279572
835	0.05613237791
836	0.05613181254
837	0.05613119365
838	0.0561307318
839	0.05613013107
840	0.05612967172
841	0.05612915343
842	0.05612886779
843	0.05612844409
844	0.05612788438
845	0.05612753158
846	0.05612700447
847	0.05612647963
848	0.05612602381
849	0.05612566212
850	0.0561251325
851	0.05612459111
852	0.05612373056
853	0.05612315372
854	0.05612267773
855	0.05612212043
856	0.05612146555
857	0.05612122749
858	0.05612045304
859	0.05612001577
860	0.05611957992
861	0.05611921512
862	0.05611873694
863	0.05611829647
864	0.05611802994
865	0.05611761621
866	0.05611709749
867	0.05611658799
868	0.05611601149
869	0.05611545102
870	0.05611507703
871	0.05611444839
872	0.05611406934
873	0.05611352758
874	0.05611306521
875	0.05611260689
876	0.05611228614
877	0.05611198514
878	0.05611145997
879	0.05611107244
880	0.0561105662
881	0.05611005273
882	0.05610963033
883	0.05610919859
884	0.05610871603
885	0.05610818306
886	0.05610772987
887	0.05610725836
888	0.05610674171
889	0.05610611016
890	0.05610570789
891	0.05610521978
892	0.05610474049
893	0.05610418629
894	0.05610377355
895	0.05610320659
896	0.05610259214
897	0.0561019772
898	0.05610145049
899	0.05610094449
900	0.05610048877
901	0.0560999353
902	0.05609954122
903	0.05609905791
904	0.05609863466
905	0.05609822932
906	0.05609765481
907	0.05609721175
908	0.05609677916
909	0.0560964365
910	0.05609576617
911	0.05609527941
912	0.05609477456
913	0.05609421229
914	0.05609382281
915	0.05609337046
916	0.05609280736
917	0.05609247614
918	0.0560917465
919	0.05609123359
920	0.05609093473
921	0.05609004925
922	0.0560896314
923	0.05608920301
924	0.05608868796
925	0.05608843841
926	0.05608769384
927	0.05608725817
928	0.05608674256
929	0.05608640544
930	0.05608586428
931	0.05608527979
932	0.05608498884
933	0.05608451993
934	0.05608349185
935	0.0560829826
936	0.0560825599
937	0.05608222355
938	0.05608185339
939	0.05608129811
940	0.05608057351
941	0.05608027909
942	0.05607995816
943	0.05607928297
944	0.05607894964
945	0.05607813309
946	0.05607747197
947	0.05607703762
948	0.05607661633
949	0.05607605986
950	0.0560753932
951	0.05607514912
952	0.0560744469
953	0.05607402946
954	0.05607365022
955	0.05607316378
956	0.05607277061
957	0.05607244673
958	0.05607200996
959	0.05607142309
960	0.05607090636
961	0.05607022103
962	0.05606979541
963	0.05606939481
964	0.0560689617
965	0.056068562
966	0.05606817862
967	0.05606782489
968	0.05606726927
969	0.05606658168
970	0.05606613692
971	0.05606559744
972	0.05606503425
973	0.0560646712
974	0.05606397812
975	0.05606373805
976	0.056063324
977	0.05606282403
978	0.05606243439
979	0.05606207854
980	0.05606175712
981	0.0560613743
982	0.05606066865
983	0.0560601625
984	0.05605960122
985	0.05605904374
986	0.05605876993
987	0.05605829335
988	0.05605783078
989	0.05605715564
990	0.05605642423
991	0.05605602197
992	0.05605565766
993	0.05605526916
994	0.05605474747
995	0.05605437541
996	0.05605384514
997	0.0560533419
998	0.0560529099
999	0.05605245099
